Time (ps),Quercetin-FN1,pQ3RU-FN1
11930,2.195737,2.138504
11932,2.189882,2.136922
11934,2.208603,2.135709
11936,2.194702,2.133997
11938,2.202968,2.129655
11940,2.203347,2.125474
11942,2.198613,2.130617
11944,2.201915,2.131721
11946,2.201472,2.136049
11948,2.203237,2.139507
11950,2.19147,2.131889
11952,2.201887,2.136037
11954,2.202909,2.143156
11956,2.20854,2.141146
11958,2.204672,2.132778
11960,2.202599,2.141651
11962,2.202918,2.141519
11964,2.207573,2.141444
11966,2.207098,2.131641
11968,2.200706,2.128886
11970,2.209985,2.129042
11972,2.206409,2.136667
11974,2.203452,2.131819
11976,2.197738,2.124262
11978,2.205167,2.122701
11980,2.208909,2.124137
11982,2.201614,2.123108
11984,2.201818,2.137646
11986,2.202101,2.126234
11988,2.204629,2.127755
11990,2.214439,2.133219
11992,2.205785,2.134834
11994,2.191971,2.144175
11996,2.194766,2.138917
11998,2.19638,2.143598
12000,2.192843,2.150956
12002,2.205476,2.146823
12004,2.201203,2.147433
12006,2.185545,2.148622
12008,2.187346,2.148263
12010,2.18168,2.15379
12012,2.195257,2.136523
12014,2.194459,2.136233
12016,2.190797,2.127943
12018,2.1966,2.133487
12020,2.18721,2.130558
12022,2.187723,2.144471
12024,2.171306,2.128797
12026,2.1824,2.132368
12028,2.187672,2.131292
12030,2.194305,2.134924
12032,2.196817,2.135259
12034,2.195895,2.129775
12036,2.203334,2.121343
12038,2.196446,2.125002
12040,2.206876,2.128883
12042,2.208496,2.129349
12044,2.210332,2.146217
12046,2.208362,2.123849
12048,2.204549,2.14112
12050,2.201013,2.129772
12052,2.211478,2.13302
12054,2.214834,2.145453
12056,2.215038,2.141734
12058,2.208072,2.15217
12060,2.204443,2.153255
12062,2.198633,2.150864
12064,2.19924,2.157702
12066,2.198303,2.161215
12068,2.198714,2.158689
12070,2.197569,2.15932
12072,2.195257,2.159179
12074,2.200656,2.151357
12076,2.190394,2.151507
12078,2.188819,2.171356
12080,2.196102,2.158107
12082,2.19889,2.146
12084,2.185911,2.140672
12086,2.189348,2.152505
12088,2.196112,2.143486
12090,2.1896,2.144979
12092,2.191137,2.142337
12094,2.177624,2.142765
12096,2.190552,2.146961
12098,2.187051,2.143905
12100,2.174842,2.140487
12102,2.170038,2.136758
12104,2.167337,2.143696
12106,2.178447,2.142832
12108,2.19222,2.145459
12110,2.186687,2.129601
12112,2.180928,2.137387
12114,2.187894,2.133609
12116,2.191386,2.140182
12118,2.204018,2.133838
12120,2.211585,2.133528
12122,2.208002,2.134137
12124,2.209316,2.145738
12126,2.212332,2.137426
12128,2.218077,2.140182
12130,2.216134,2.138216
12132,2.215326,2.127914
12134,2.221447,2.146469
12136,2.22348,2.138746
12138,2.224942,2.14345
12140,2.228661,2.142666
12142,2.231285,2.14099
12144,2.238687,2.138607
12146,2.233821,2.14875
12148,2.241171,2.138865
12150,2.242273,2.139153
12152,2.233431,2.141037
12154,2.234653,2.140595
12156,2.241661,2.134659
12158,2.225253,2.132824
12160,2.226592,2.132398
12162,2.218754,2.129503
12164,2.22526,2.134294
12166,2.220332,2.12467
12168,2.221656,2.12457
12170,2.225129,2.114711
12172,2.219195,2.115934
12174,2.223369,2.123259
12176,2.212201,2.135806
12178,2.199195,2.12922
12180,2.19832,2.133239
12182,2.195122,2.136793
12184,2.191347,2.131702
12186,2.188371,2.132302
12188,2.182757,2.129168
12190,2.188462,2.131463
12192,2.172751,2.139318
12194,2.172158,2.146943
12196,2.172435,2.136198
12198,2.181223,2.134583
12200,2.179766,2.144678
12202,2.188389,2.144646
12204,2.186673,2.148513
12206,2.183716,2.148862
12208,2.19845,2.151591
12210,2.197434,2.14218
12212,2.188208,2.142931
12214,2.186649,2.139607
12216,2.199768,2.134168
12218,2.202397,2.135532
12220,2.212237,2.135035
12222,2.212949,2.132406
12224,2.216307,2.146617
12226,2.203932,2.132263
12228,2.215899,2.1314
12230,2.220812,2.140473
12232,2.217008,2.136168
12234,2.209156,2.13411
12236,2.219721,2.135807
12238,2.215071,2.1405
12240,2.209252,2.141385
12242,2.215355,2.147815
12244,2.204859,2.153466
12246,2.21635,2.143255
12248,2.219074,2.148274
12250,2.21777,2.153853
12252,2.216501,2.146801
12254,2.200363,2.139459
12256,2.204785,2.152734
12258,2.209347,2.147519
12260,2.208209,2.146626
12262,2.225465,2.142654
12264,2.218453,2.146258
12266,2.212304,2.141188
12268,2.219561,2.145998
12270,2.215398,2.132432
12272,2.216037,2.145919
12274,2.224041,2.139184
12276,2.219824,2.13479
12278,2.234046,2.139827
12280,2.221659,2.141068
12282,2.219962,2.138872
12284,2.235356,2.134744
12286,2.238387,2.141813
12288,2.23844,2.14184
12290,2.229929,2.140903
12292,2.243168,2.142834
12294,2.248042,2.143164
12296,2.242131,2.140098
12298,2.238821,2.156447
12300,2.249397,2.142519
12302,2.247321,2.131904
12304,2.242318,2.136747
12306,2.249215,2.131331
12308,2.262825,2.130803
12310,2.258784,2.12658
12312,2.256667,2.121859
12314,2.253725,2.12757
12316,2.250069,2.128811
12318,2.253678,2.124746
12320,2.238685,2.128731
12322,2.232378,2.120751
12324,2.228738,2.117378
12326,2.225865,2.127526
12328,2.235648,2.123618
12330,2.233228,2.124402
12332,2.227519,2.121367
12334,2.226526,2.122602
12336,2.227606,2.126284
12338,2.225346,2.125166
12340,2.225794,2.122628
12342,2.230335,2.138475
12344,2.245493,2.131951
12346,2.24457,2.135801
12348,2.235969,2.134043
12350,2.229539,2.137175
12352,2.22423,2.140661
12354,2.230421,2.142874
12356,2.22507,2.130799
12358,2.223006,2.130425
12360,2.223065,2.126905
12362,2.221692,2.128306
12364,2.215833,2.123241
12366,2.224869,2.124641
12368,2.230049,2.126712
12370,2.225258,2.117396
12372,2.225869,2.11523
12374,2.225042,2.129925
12376,2.221173,2.125763
12378,2.212685,2.120407
12380,2.227864,2.117102
12382,2.219112,2.119729
12384,2.2152,2.12283
12386,2.211907,2.129754
12388,2.220073,2.127754
12390,2.207051,2.131273
12392,2.207515,2.124702
12394,2.194862,2.128098
12396,2.198685,2.129825
12398,2.206011,2.131265
12400,2.20055,2.13094
12402,2.195678,2.137223
12404,2.206487,2.127465
12406,2.201982,2.132049
12408,2.222326,2.126173
12410,2.230491,2.135101
12412,2.230976,2.139576
12414,2.232086,2.123219
12416,2.223098,2.131024
12418,2.22267,2.126146
12420,2.223804,2.130505
12422,2.230093,2.138505
12424,2.222077,2.127674
12426,2.227196,2.125907
12428,2.219561,2.131454
12430,2.224247,2.132424
12432,2.222356,2.129227
12434,2.221025,2.120928
12436,2.228502,2.119422
12438,2.228183,2.128158
12440,2.226182,2.125014
12442,2.230881,2.125668
12444,2.229767,2.127671
12446,2.229427,2.121557
12448,2.21988,2.131597
12450,2.222022,2.130921
12452,2.229582,2.140013
12454,2.229544,2.140056
12456,2.227729,2.134333
12458,2.230668,2.145522
12460,2.220829,2.140279
12462,2.21591,2.148195
12464,2.221423,2.151345
12466,2.225607,2.160632
12468,2.220962,2.161995
12470,2.220917,2.143187
12472,2.219038,2.147357
12474,2.213508,2.157687
12476,2.217136,2.142526
12478,2.215971,2.148224
12480,2.201155,2.152244
12482,2.20605,2.159828
12484,2.220817,2.15702
12486,2.220555,2.157933
12488,2.212767,2.162884
12490,2.206842,2.16958
12492,2.217204,2.165091
12494,2.206999,2.164384
12496,2.193557,2.164512
12498,2.200569,2.169447
12500,2.201723,2.169139
12502,2.200622,2.169418
12504,2.205107,2.155573
12506,2.217206,2.149749
12508,2.214721,2.166208
12510,2.221273,2.168603
12512,2.220075,2.166871
12514,2.224184,2.15723
12516,2.219357,2.152041
12518,2.21305,2.15715
12520,2.210849,2.162676
12522,2.199775,2.164602
12524,2.209937,2.157689
12526,2.20778,2.15781
12528,2.19908,2.156852
12530,2.195721,2.160479
12532,2.199503,2.159237
12534,2.202794,2.159313
12536,2.201793,2.151321
12538,2.202618,2.152889
12540,2.203844,2.153389
12542,2.213167,2.142483
12544,2.218465,2.145052
12546,2.209521,2.153538
12548,2.212171,2.156501
12550,2.212715,2.149406
12552,2.199899,2.132285
12554,2.207245,2.132652
12556,2.217504,2.151285
12558,2.219376,2.153958
12560,2.226886,2.159111
12562,2.221231,2.163383
12564,2.229463,2.160704
12566,2.221764,2.167068
12568,2.224088,2.167386
12570,2.220474,2.158315
12572,2.217492,2.163263
12574,2.224153,2.162511
12576,2.224669,2.162318
12578,2.225271,2.1621
12580,2.216807,2.16922
12582,2.209797,2.16894
12584,2.217062,2.171542
12586,2.220915,2.176172
12588,2.227706,2.168918
12590,2.225888,2.166773
12592,2.225233,2.175675
12594,2.218481,2.162461
12596,2.21178,2.175216
12598,2.213517,2.161603
12600,2.21905,2.175169
12602,2.209637,2.179159
12604,2.207177,2.188049
12606,2.203819,2.177999
12608,2.204344,2.175741
12610,2.212879,2.170347
12612,2.214344,2.175366
12614,2.219673,2.184621
12616,2.218296,2.179446
12618,2.210598,2.184494
12620,2.210804,2.181208
12622,2.211425,2.159648
12624,2.208972,2.168957
12626,2.227228,2.167137
12628,2.220962,2.161074
12630,2.216242,2.161415
12632,2.211982,2.156461
12634,2.213709,2.17793
12636,2.214248,2.177712
12638,2.203559,2.183306
12640,2.207184,2.183807
12642,2.213625,2.183697
12644,2.212332,2.182935
12646,2.217991,2.184396
12648,2.208701,2.179816
12650,2.207052,2.175745
12652,2.209154,2.175409
12654,2.222902,2.170659
12656,2.234456,2.178061
12658,2.224736,2.180512
12660,2.233891,2.178116
12662,2.22768,2.181802
12664,2.219489,2.181487
12666,2.211716,2.181774
12668,2.217374,2.176261
12670,2.215908,2.182737
12672,2.22071,2.178188
12674,2.220059,2.171489
12676,2.218207,2.172519
12678,2.226089,2.175329
12680,2.222035,2.17471
12682,2.229504,2.175402
12684,2.229581,2.161284
12686,2.227567,2.164921
12688,2.222872,2.156928
12690,2.224646,2.156657
12692,2.22661,2.164612
12694,2.226793,2.161005
12696,2.234132,2.160605
12698,2.230115,2.156335
12700,2.238334,2.158617
12702,2.242911,2.157689
12704,2.241349,2.167727
12706,2.233455,2.16306
12708,2.22051,2.16886
12710,2.224376,2.158691
12712,2.227468,2.169368
12714,2.218295,2.176834
12716,2.235431,2.171773
12718,2.236555,2.174252
12720,2.228311,2.172385
12722,2.219674,2.170722
12724,2.20809,2.170509
12726,2.207953,2.166369
12728,2.208976,2.175416
12730,2.210431,2.174509
12732,2.2091,2.168257
12734,2.21216,2.161651
12736,2.218305,2.16698
12738,2.213317,2.151807
12740,2.229212,2.152056
12742,2.227469,2.161337
12744,2.230626,2.165635
12746,2.215174,2.162929
12748,2.214325,2.172583
12750,2.216016,2.178766
12752,2.199231,2.184302
12754,2.208702,2.172569
12756,2.213389,2.166337
12758,2.216357,2.168581
12760,2.229049,2.16605
12762,2.220505,2.164377
12764,2.211053,2.170305
12766,2.217338,2.182542
12768,2.215202,2.196734
12770,2.22514,2.180752
12772,2.220523,2.178082
12774,2.212232,2.173959
12776,2.208336,2.179218
12778,2.215729,2.182607
12780,2.224917,2.166403
12782,2.214737,2.173233
12784,2.229056,2.170947
12786,2.225446,2.176911
12788,2.229538,2.17046
12790,2.231667,2.189976
12792,2.22962,2.180235
12794,2.231557,2.187415
12796,2.229076,2.181954
12798,2.231101,2.176693
12800,2.235414,2.166276
12802,2.23239,2.164916
12804,2.24578,2.165417
12806,2.246041,2.164061
12808,2.243846,2.171553
12810,2.244931,2.171059
12812,2.248259,2.167602
12814,2.246515,2.168443
12816,2.229738,2.176582
12818,2.231344,2.176917
12820,2.225783,2.16838
12822,2.234705,2.170045
12824,2.232493,2.161045
12826,2.234193,2.160439
12828,2.220918,2.168864
12830,2.229453,2.163783
12832,2.235167,2.165556
12834,2.237552,2.160487
12836,2.230171,2.172232
12838,2.234146,2.16714
12840,2.224603,2.168739
12842,2.217757,2.169427
12844,2.218373,2.175507
12846,2.211447,2.172855
12848,2.222926,2.159165
12850,2.239218,2.168763
12852,2.226973,2.165773
12854,2.229875,2.15982
12856,2.220594,2.156225
12858,2.227005,2.154446
12860,2.229267,2.147946
12862,2.230504,2.151397
12864,2.222023,2.153703
12866,2.219426,2.151268
12868,2.228053,2.154689
12870,2.23811,2.163151
12872,2.236023,2.163136
12874,2.229234,2.158584
12876,2.23085,2.165981
12878,2.242485,2.162302
12880,2.230007,2.163332
12882,2.243217,2.170756
12884,2.248503,2.159926
12886,2.249593,2.154795
12888,2.249966,2.147649
12890,2.243486,2.169841
12892,2.23828,2.165407
12894,2.232749,2.161948
12896,2.224815,2.160046
12898,2.224365,2.172067
12900,2.215455,2.17658
12902,2.225936,2.167577
12904,2.226331,2.166513
12906,2.22862,2.160235
12908,2.237384,2.166501
12910,2.23525,2.169138
12912,2.233098,2.155418
12914,2.232757,2.158425
12916,2.231113,2.163244
12918,2.240166,2.143589
12920,2.238104,2.157381
12922,2.231429,2.153149
12924,2.22012,2.148741
12926,2.212136,2.159758
12928,2.211203,2.155948
12930,2.220424,2.152613
12932,2.209965,2.157613
12934,2.217557,2.145839
12936,2.21229,2.158543
12938,2.206478,2.155545
12940,2.208635,2.164393
12942,2.212703,2.159067
12944,2.205261,2.155348
12946,2.206775,2.156163
12948,2.210494,2.161345
12950,2.221174,2.168404
12952,2.222391,2.171438
12954,2.220867,2.167845
12956,2.218438,2.169897
12958,2.22279,2.157233
12960,2.225124,2.162402
12962,2.207551,2.170193
12964,2.207753,2.165882
12966,2.205702,2.164775
12968,2.218604,2.157541
12970,2.222154,2.154309
12972,2.21743,2.143138
12974,2.223589,2.155541
12976,2.21554,2.150513
12978,2.211357,2.149766
12980,2.205786,2.148559
12982,2.201595,2.152909
12984,2.207711,2.154216
12986,2.197863,2.137951
12988,2.190316,2.138117
12990,2.207117,2.147361
12992,2.20832,2.14161
12994,2.205954,2.137564
12996,2.211038,2.139086
12998,2.216152,2.134454
13000,2.222057,2.133543
13002,2.224444,2.135707
13004,2.211533,2.128093
13006,2.209015,2.122638
13008,2.207157,2.126078
13010,2.212882,2.12459
13012,2.215695,2.12888
13014,2.218293,2.128851
13016,2.214605,2.131853
13018,2.206761,2.134215
13020,2.205788,2.138957
13022,2.205021,2.145725
13024,2.207665,2.158523
13026,2.216139,2.149851
13028,2.222331,2.146166
13030,2.221044,2.142757
13032,2.225366,2.138025
13034,2.21635,2.145912
13036,2.22324,2.138032
13038,2.232672,2.130128
13040,2.225155,2.139462
13042,2.23598,2.136084
13044,2.231303,2.139965
13046,2.236488,2.139077
13048,2.223348,2.121319
13050,2.228919,2.132423
13052,2.230612,2.132188
13054,2.231358,2.126389
13056,2.23036,2.132495
13058,2.229933,2.132234
13060,2.231882,2.141945
13062,2.23442,2.137314
13064,2.238804,2.139221
13066,2.23487,2.133592
13068,2.242445,2.138517
13070,2.250256,2.141189
13072,2.251143,2.143416
13074,2.258561,2.144475
13076,2.258794,2.14199
13078,2.261649,2.140091
13080,2.261232,2.140148
13082,2.261183,2.134178
13084,2.254645,2.131491
13086,2.255602,2.125139
13088,2.261961,2.131248
13090,2.258878,2.124664
13092,2.258724,2.135334
13094,2.246693,2.13747
13096,2.242597,2.134173
13098,2.246551,2.144449
13100,2.239545,2.145724
13102,2.235577,2.143464
13104,2.234554,2.151713
13106,2.247299,2.145096
13108,2.244296,2.147016
13110,2.242597,2.132769
13112,2.234273,2.135669
13114,2.235584,2.130997
13116,2.24551,2.135366
13118,2.256712,2.129028
13120,2.24999,2.130777
13122,2.246223,2.134919
13124,2.248364,2.139069
13126,2.24613,2.136698
13128,2.250253,2.136081
13130,2.251449,2.129536
13132,2.270786,2.13796
13134,2.25689,2.140409
13136,2.260893,2.138098
13138,2.252953,2.134172
13140,2.254414,2.135074
13142,2.260964,2.143675
13144,2.250198,2.13367
13146,2.24832,2.126163
13148,2.245571,2.138623
13150,2.252091,2.129213
13152,2.250152,2.121762
13154,2.250796,2.124927
13156,2.252532,2.124248
13158,2.247075,2.127244
13160,2.256989,2.124718
13162,2.242487,2.123027
13164,2.25169,2.126901
13166,2.240356,2.125356
13168,2.239806,2.118
13170,2.243055,2.116116
13172,2.240818,2.115601
13174,2.241326,2.112399
13176,2.252647,2.110778
13178,2.239616,2.120719
13180,2.250541,2.118984
13182,2.240025,2.10263
13184,2.236607,2.096259
13186,2.232105,2.101108
13188,2.23761,2.090504
13190,2.236709,2.107165
13192,2.247166,2.110439
13194,2.244194,2.110424
13196,2.237065,2.112477
13198,2.245394,2.114123
13200,2.233966,2.128162
13202,2.235568,2.126247
13204,2.239984,2.122445
13206,2.240404,2.112098
13208,2.239669,2.116723
13210,2.245512,2.118288
13212,2.239539,2.129636
13214,2.235005,2.130117
13216,2.237604,2.129237
13218,2.243056,2.115412
13220,2.244159,2.119344
13222,2.252049,2.115715
13224,2.248519,2.122627
13226,2.240945,2.120539
13228,2.251229,2.112493
13230,2.253132,2.115455
13232,2.246815,2.113361
13234,2.244305,2.108753
13236,2.260228,2.105452
13238,2.267375,2.106508
13240,2.267031,2.107056
13242,2.264395,2.107957
13244,2.260353,2.123283
13246,2.256436,2.107335
13248,2.250125,2.108527
13250,2.258562,2.107554
13252,2.267106,2.114134
13254,2.271965,2.115563
13256,2.265078,2.109281
13258,2.269692,2.109957
13260,2.253725,2.124957
13262,2.246568,2.127857
13264,2.238535,2.126274
13266,2.235472,2.123272
13268,2.227197,2.132973
13270,2.22369,2.122383
13272,2.2249,2.126638
13274,2.219608,2.12566
13276,2.226057,2.125651
13278,2.218944,2.119039
13280,2.213503,2.117697
13282,2.220365,2.113
13284,2.206581,2.111371
13286,2.227126,2.116937
13288,2.222871,2.119386
13290,2.224546,2.106884
13292,2.230762,2.103628
13294,2.229059,2.10136
13296,2.2329,2.105776
13298,2.233628,2.114285
13300,2.225498,2.11698
13302,2.210979,2.113665
13304,2.201816,2.11866
13306,2.204209,2.123538
13308,2.206026,2.123174
13310,2.214614,2.124271
13312,2.218108,2.128281
13314,2.221635,2.129377
13316,2.230682,2.131128
13318,2.228342,2.137989
13320,2.224684,2.131043
13322,2.225164,2.130151
13324,2.220996,2.13867
13326,2.234079,2.138198
13328,2.227066,2.140324
13330,2.225048,2.133416
13332,2.218851,2.126325
13334,2.225414,2.129784
13336,2.232387,2.129751
13338,2.236392,2.118981
13340,2.237639,2.125303
13342,2.23834,2.123839
13344,2.237041,2.118876
13346,2.241036,2.12312
13348,2.242579,2.120924
13350,2.247174,2.109231
13352,2.246691,2.123599
13354,2.246146,2.112483
13356,2.247723,2.116871
13358,2.238388,2.122563
13360,2.233152,2.121403
13362,2.232247,2.119617
13364,2.229088,2.126182
13366,2.222431,2.122066
13368,2.21009,2.126066
13370,2.215127,2.119339
13372,2.220967,2.120864
13374,2.230377,2.112874
13376,2.229463,2.114853
13378,2.23878,2.122926
13380,2.243892,2.120192
13382,2.241918,2.127297
13384,2.242832,2.13195
13386,2.254022,2.122082
13388,2.262368,2.111053
13390,2.261097,2.122346
13392,2.252873,2.120171
13394,2.261307,2.11733
13396,2.249701,2.127075
13398,2.248904,2.122847
13400,2.246282,2.12815
13402,2.248697,2.124015
13404,2.253863,2.122669
13406,2.260843,2.132008
13408,2.2453,2.132048
13410,2.252594,2.142651
13412,2.246004,2.13239
13414,2.254587,2.13651
13416,2.251369,2.137283
13418,2.254916,2.139656
13420,2.261333,2.13971
