Time (ns),Quercetin-FN1,pQ3RU-FN1,,,,
,,,0.5528137,,,
,,,0.5443397,,,
,,,0.5470010,,,
,,,0.5447946,,,
,,,0.5383464,,,
,,,0.5297326,,,
,,,0.5433561,,,
,,,0.5352833,,,
,,,0.5166392,,,
,,,0.5077071,,,
,,,0.5168588,,,
,,,0.5204603,,,
,,,0.5170450,,,
,,,0.5086533,,,
,,,0.5017632,,,
,,,0.5018572,,,
,,,0.5017195,,,
,,,0.4964489,,,
,,,0.5002301,,,
,,,0.5033256,,,
,,,0.4932238,,,
,,,0.5010870,,,
,,,0.5073223,,,
,,,0.5080271,,,
,,,0.5081074,,,
,,,0.5045010,,,
,,,0.4968219,,,
,,,0.4997244,,,
,,,0.4944456,,,
,,,0.5079664,,,
,,,0.5038026,,,
,,,0.5146094,,,
,,,0.5230669,,,
,,,0.5112150,,,
,,,0.5148083,,,
,,,0.5111403,,,
,,,0.5049591,,,
,,,0.4955012,,,
,,,0.5003993,,,
,,,0.5088941,,,
,,,0.5166509,,,
,,,0.5079932,,,
,,,0.5071106,,,
,,,0.5112538,,,
,,,0.5169141,,,
,,,0.5134913,,,
,,,0.5035923,,,
,,,0.5008776,,,
,,,0.5058652,,,
,,,0.5105960,,,
,,,0.5169653,,,
,,,0.5310424,,,
,,,0.5294246,,,
,,,0.5371916,,,
,,,0.5246767,,,
,,,0.5226766,,,
,,,0.5199940,,,
,,,0.5279045,,,
,,,0.5297453,,,
,,,0.5390522,,,
,,,0.5404737,,,
,,,0.5393547,,,
,,,0.5256780,,,
,,,0.5224851,,,
,,,0.5210428,,,
,,,0.5219756,,,
,,,0.5289736,,,
,,,0.5164050,,,
,,,0.5131210,,,
,,,0.5117857,,,
,,,0.4999573,,,
,,,0.5006415,,,
,,,0.4878369,,,
,,,0.5038396,,,
,,,0.4970765,,,
,,,0.4924628,,,
,,,0.4909667,,,
,,,0.4838230,,,
,,,0.4733205,,,
,,,0.4759277,,,
,,,0.4852193,,,
,,,0.4957422,,,
,,,0.4801723,,,
,,,0.4726467,,,
,,,0.4741188,,,
,,,0.4777009,,,
,,,0.4691204,,,
,,,0.4630024,,,
,,,0.4675914,,,
,,,0.4719371,,,
,,,0.4700158,,,
,,,0.4723244,,,
,,,0.4767148,,,
,,,0.4687837,,,
,,,0.4662570,,,
,,,0.4642265,,,
,,,0.4927277,,,
,,,0.4991085,,,
,,,0.4985944,,,
,,,0.5005894,,,
,,,0.5021338,,,
,,,0.4910116,,,
,,,0.4973621,,,
,,,0.4842712,,,
,,,0.4919131,,,
,,,0.5034307,,,
,,,0.4806938,,,
,,,0.5028560,,,
,,,0.4895546,,,
,,,0.4881533,,,
,,,0.4882186,,,
,,,0.4786840,,,
,,,0.4740242,,,
,,,0.4661990,,,
,,,0.4678951,,,
,,,0.4641466,,,
,,,0.4653521,,,
,,,0.4684156,,,
,,,0.4723934,,,
,,,0.4622858,,,
,,,0.4523849,,,
,,,0.4511572,,,
,,,0.4600723,,,
,,,0.4526015,,,
,,,0.4481767,,,
,,,0.4432256,,,
,,,0.4511019,,,
,,,0.4445421,,,
,,,0.4383163,,,
,,,0.4251536,,,
,,,0.4262318,,,
,,,0.4343803,,,
,,,0.4451857,,,
,,,0.4483770,,,
,,,0.4558561,,,
,,,0.4576976,,,
,,,0.4455564,,,
,,,0.4527718,,,
,,,0.4455015,,,
,,,0.4417964,,,
,,,0.4353625,,,
,,,0.4328559,,,
,,,0.4340177,,,
,,,0.4314180,,,
,,,0.4236931,,,
,,,0.4157803,,,
,,,0.4156143,,,
,,,0.4070548,,,
,,,0.4119808,,,
,,,0.4257117,,,
,,,0.4251273,,,
,,,0.4344707,,,
,,,0.4446956,,,
,,,0.4460396,,,
,,,0.4432869,,,
,,,0.4468212,,,
,,,0.4522244,,,
,,,0.4516928,,,
,,,0.4520433,,,
,,,0.4556160,,,
,,,0.4538357,,,
,,,0.4633585,,,
,,,0.4597486,,,
,,,0.4651386,,,
,,,0.4646296,,,
,,,0.4493071,,,
,,,0.4563195,,,
,,,0.4576480,,,
,,,0.4525687,,,
,,,0.4398386,,,
,,,0.4365441,,,
,,,0.4492164,,,
,,,0.4490036,,,
,,,0.4508463,,,
,,,0.4592292,,,
,,,0.4576112,,,
,,,0.4554481,,,
,,,0.4724987,,,
,,,0.4587433,,,
,,,0.4435956,,,
,,,0.4443184,,,
,,,0.4411463,,,
,,,0.4427881,,,
,,,0.4497995,,,
,,,0.4515178,,,
,,,0.4375742,,,
,,,0.4343292,,,
,,,0.4343948,,,
,,,0.4361188,,,
,,,0.4272986,,,
,,,0.4219757,,,
,,,0.4295950,,,
,,,0.4352521,,,
,,,0.4303241,,,
,,,0.4507751,,,
,,,0.4461088,,,
,,,0.4488075,,,
,,,0.4371873,,,
,,,0.4329108,,,
,,,0.4189390,,,
,,,0.4159186,,,
,,,0.4339358,,,
,,,0.4276416,,,
,,,0.4326059,,,
,,,0.4272874,,,
,,,0.4285389,,,
,,,0.4097598,,,
,,,0.4281585,,,
,,,0.4212447,,,
,,,0.4288266,,,
,,,0.4199592,,,
,,,0.4098802,,,
,,,0.4076926,,,
,,,0.4113492,,,
,,,0.4140470,,,
,,,0.4186796,,,
,,,0.4261635,,,
,,,0.4274952,,,
,,,0.4133183,,,
,,,0.3950843,,,
,,,0.3980784,,,
,,,0.4023455,,,
,,,0.4025472,,,
,,,0.3991004,,,
,,,0.3944485,,,
,,,0.3998289,,,
,,,0.3970507,,,
,,,0.3956400,,,
,,,0.3929876,,,
,,,0.3793577,,,
,,,0.3819265,,,
,,,0.3862393,,,
,,,0.3979271,,,
,,,0.3899173,,,
,,,0.3775088,,,
,,,0.3777816,,,
,,,0.3672846,,,
,,,0.3692355,,,
,,,0.3863585,,,
,,,0.3961812,,,
,,,0.4134338,,,
,,,0.4088403,,,
,,,0.4023233,,,
,,,0.3812636,,,
,,,0.3879271,,,
,,,0.3892753,,,
,,,0.3871632,,,
,,,0.4013405,,,
,,,0.4079191,,,
,,,0.4160081,,,
,,,0.4243677,,,
,,,0.4311216,,,
,,,0.4315816,,,
,,,0.4190345,,,
,,,0.4169955,,,
,,,0.4095884,,,
,,,0.4241937,,,
,,,0.4196344,,,
,,,0.4104227,,,
,,,0.4099929,,,
,,,0.4213455,,,
,,,0.4167920,,,
,,,0.4212397,,,
,,,0.4276761,,,
,,,0.4175780,,,
,,,0.4254164,,,
,,,0.4379033,,,
,,,0.4357005,,,
,,,0.4465712,,,
,,,0.4429492,,,
,,,0.4472673,,,
,,,0.4478920,,,
,,,0.4474947,,,
,,,0.4524536,,,
,,,0.4440017,,,
,,,0.4467976,,,
,,,0.4350972,,,
,,,0.4301042,,,
,,,0.4412434,,,
,,,0.4369211,,,
,,,0.4353542,,,
,,,0.4332824,,,
,,,0.4551203,,,
,,,0.4452096,,,
,,,0.4489741,,,
,,,0.4475409,,,
,,,0.4418817,,,
,,,0.4354315,,,
,,,0.4257011,,,
,,,0.4216626,,,
,,,0.4255299,,,
,,,0.4316399,,,
,,,0.4240530,,,
,,,0.4214483,,,
,,,0.4322268,,,
,,,0.4301413,,,
,,,0.4136147,,,
,,,0.4204663,,,
,,,0.4264987,,,
,,,0.4324091,,,
,,,0.4365713,,,
,,,0.4296552,,,
,,,0.4230687,,,
,,,0.4318406,,,
,,,0.4261889,,,
,,,0.4140981,,,
,,,0.4224974,,,
,,,0.4090053,,,
,,,0.3980223,,,
,,,0.4035109,,,
,,,0.3913095,,,
,,,0.3985719,,,
,,,0.4037319,,,
,,,0.4052910,,,
,,,0.3979365,,,
,,,0.4029806,,,
,,,0.4074674,,,
,,,0.3882123,,,
,,,0.4004031,,,
,,,0.4113887,,,
,,,0.4289583,,,
,,,0.4273611,,,
,,,0.4206008,,,
,,,0.4141578,,,
,,,0.4095146,,,
,,,0.4159952,,,
,,,0.4060243,,,
,,,0.4193055,,,
,,,0.4316217,,,
,,,0.4412965,,,
,,,0.4684760,,,
,,,0.4757957,,,
,,,0.4691482,,,
,,,0.4577214,,,
,,,0.4496401,,,
,,,0.4482706,,,
,,,0.4408010,,,
,,,0.4367703,,,
,,,0.4406307,,,
,,,0.4396344,,,
,,,0.4420244,,,
,,,0.4536577,,,
,,,0.4529585,,,
,,,0.4445487,,,
,,,0.4404183,,,
,,,0.4328393,,,
,,,0.4298676,,,
,,,0.4370008,,,
,,,0.4195949,,,
,,,0.4296717,,,
,,,0.4418179,,,
,,,0.4335079,,,
,,,0.4314804,,,
,,,0.4341301,,,
,,,0.4223909,,,
,,,0.4316900,,,
,,,0.4341445,,,
,,,0.4236468,,,
,,,0.4218552,,,
,,,0.4256192,,,
,,,0.4341185,,,
,,,0.4361832,,,
,,,0.4293431,,,
,,,0.4208017,,,
,,,0.4201157,,,
,,,0.4323776,,,
,,,0.4374274,,,
,,,0.4304243,,,
,,,0.4422342,,,
,,,0.4499490,,,
,,,0.4538216,,,
,,,0.4610022,,,
,,,0.4548541,,,
,,,0.4670447,,,
,,,0.4665124,,,
,,,0.4654489,,,
,,,0.4487911,,,
,,,0.4567994,,,
,,,0.4557206,,,
,,,0.4584108,,,
,,,0.4625648,,,
,,,0.4565451,,,
,,,0.4568494,,,
,,,0.4564430,,,
,,,0.4424789,,,
,,,0.4567509,,,
,,,0.4518650,,,
,,,0.4671497,,,
,,,0.4580853,,,
,,,0.4444752,,,
,,,0.4330882,,,
,,,0.4269551,,,
,,,0.4300063,,,
,,,0.4284354,,,
,,,0.4298613,,,
,,,0.4248446,,,
,,,0.4388337,,,
,,,0.4458921,,,
,,,0.4642078,,,
,,,0.4535452,,,
,,,0.4645973,,,
,,,0.4462685,,,
,,,0.4647570,,,
,,,0.4711633,,,
,,,0.4648605,,,
,,,0.4715743,,,
,,,0.4764298,,,
,,,0.4731555,,,
,,,0.4598535,,,
,,,0.4585297,,,
,,,0.4640053,,,
,,,0.4746737,,,
,,,0.4680630,,,
,,,0.4719269,,,
,,,0.4612378,,,
,,,0.4663694,,,
,,,0.4533707,,,
,,,0.4389943,,,
,,,0.4617702,,,
,,,0.4661043,,,
,,,0.4707184,,,
,,,0.4757493,,,
,,,0.4754323,,,
,,,0.4788485,,,
,,,0.4986983,,,
,,,0.4966305,,,
,,,0.4959648,,,
,,,0.4813064,,,
,,,0.4911359,,,
,,,0.4922051,,,
,,,0.4875825,,,
,,,0.4834000,,,
,,,0.4861448,,,
,,,0.4774216,,,
,,,0.4749789,,,
,,,0.4845309,,,
,,,0.4837177,,,
,,,0.4694463,,,
,,,0.4655867,,,
,,,0.4573456,,,
,,,0.4540333,,,
,,,0.4616296,,,
,,,0.4525025,,,
,,,0.4544833,,,
,,,0.4548011,,,
,,,0.4625306,,,
,,,0.4642266,,,
,,,0.4704671,,,
,,,0.4731183,,,
,,,0.4730933,,,
,,,0.4793567,,,
,,,0.4790660,,,
,,,0.4721923,,,
,,,0.4709159,,,
,,,0.4581010,,,
,,,0.4596748,,,
,,,0.4741011,,,
,,,0.4762676,,,
,,,0.4720509,,,
,,,0.4646393,,,
,,,0.4640541,,,
,,,0.4630061,,,
,,,0.4558105,,,
,,,0.4502884,,,
,,,0.4403154,,,
,,,0.4503843,,,
,,,0.4589875,,,
,,,0.4645206,,,
,,,0.4737803,,,
,,,0.4932383,,,
,,,0.4953959,,,
,,,0.4937167,,,
,,,0.4993812,,,
,,,0.4926666,,,
,,,0.4916368,,,
,,,0.4967892,,,
,,,0.4810016,,,
,,,0.4802859,,,
,,,0.4773682,,,
,,,0.4838953,,,
,,,0.4871674,,,
,,,0.4623739,,,
,,,0.4615940,,,
,,,0.4683878,,,
,,,0.4798376,,,
,,,0.4852219,,,
,,,0.4968358,,,
,,,0.4940286,,,
,,,0.5032459,,,
,,,0.5046240,,,
,,,0.5072838,,,
,,,0.5114905,,,
,,,0.5158868,,,
,,,0.5086771,,,
,,,0.5027067,,,
,,,0.5027556,,,
,,,0.5152793,,,
,,,0.5283276,,,
,,,0.5324575,,,
,,,0.5392167,,,
,,,0.5412334,,,
,,,0.5406153,,,
,,,0.5324159,,,
,,,0.5224299,,,
,,,0.5292884,,,
,,,0.5197684,,,
,,,0.5153432,,,
,,,0.5206071,,,
,,,0.5289366,,,
,,,0.5228946,,,
,,,0.5165625,,,
,,,0.4981665,,,
,,,0.4924385,,,
,,,0.4984107,,,
,,,0.5053904,,,
,,,0.4922185,,,
,,,0.4921800,,,
,,,0.4884290,,,
,,,0.4920773,,,
,,,0.4895822,,,
,,,0.4846603,,,
,,,0.4839462,,,
,,,0.4882981,,,
,,,0.4942647,,,
,,,0.4824162,,,
,,,0.4764380,,,
,,,0.4726171,,,
,,,0.4634581,,,
,,,0.4650480,,,
,,,0.4752420,,,
,,,0.4779033,,,
,,,0.4915284,,,
,,,0.4987051,,,
,,,0.4991718,,,
,,,0.4922056,,,
,,,0.4816551,,,
,,,0.4781779,,,
,,,0.4741530,,,
,,,0.4687890,,,
,,,0.4626952,,,
,,,0.4775285,,,
,,,0.4841157,,,
,,,0.4870135,,,
,,,0.4893452,,,
,,,0.4873891,,,
,,,0.4907848,,,
,,,0.4882084,,,
,,,0.4894412,,,
,,,0.4876497,,,
,,,0.4906822,,,
,,,0.4940998,,,
,,,0.5035423,,,
,,,0.5066772,,,
,,,0.5077577,,,
,,,0.4998083,,,
,,,0.5068957,,,
,,,0.5122814,,,
,,,0.5212813,,,
,,,0.5284042,,,
,,,0.5255174,,,
,,,0.5101821,,,
,,,0.5008330,,,
,,,0.5004464,,,
,,,0.5139063,,,
,,,0.5007541,,,
,,,0.4984890,,,
,,,0.5183545,,,
,,,0.5175334,,,
,,,0.5247002,,,
,,,0.5287619,,,
,,,0.5419595,,,
,,,0.5312510,,,
,,,0.5319815,,,
,,,0.5463443,,,
,,,0.5405331,,,
,,,0.5297850,,,
,,,0.5264568,,,
,,,0.5109363,,,
,,,0.4969688,,,
,,,0.4990982,,,
,,,0.4981561,,,
,,,0.5050792,,,
,,,0.5273038,,,
,,,0.5232366,,,
,,,0.5240588,,,
,,,0.5221970,,,
,,,0.5084564,,,
,,,0.5038125,,,
,,,0.5080899,,,
,,,0.4960577,,,
,,,0.4973881,,,
,,,0.5143612,,,
,,,0.4992893,,,
,,,0.4909173,,,
,,,0.4955141,,,
,,,0.4944029,,,
,,,0.4872669,,,
,,,0.5031368,,,
,,,0.4965205,,,
,,,0.5056586,,,
,,,0.5085698,,,
,,,0.5140884,,,
,,,0.5120553,,,
,,,0.5188740,,,
,,,0.5284016,,,
,,,0.5401716,,,
,,,0.5354460,,,
,,,0.5268536,,,
,,,0.5314506,,,
,,,0.5352191,,,
,,,0.5360545,,,
,,,0.5268639,,,
,,,0.5292637,,,
,,,0.5356409,,,
,,,0.5391782,,,
,,,0.5377614,,,
,,,0.5294037,,,
,,,0.5318271,,,
,,,0.5414972,,,
,,,0.5402181,,,
,,,0.5549881,,,
,,,0.5601861,,,
,,,0.5581275,,,
,,,0.5606435,,,
,,,0.5541469,,,
,,,0.5634536,,,
,,,0.5658833,,,
,,,0.5443716,,,
,,,0.5498548,,,
,,,0.5633403,,,
,,,0.5802109,,,
,,,0.5759991,,,
,,,0.5936741,,,
,,,0.5850483,,,
,,,0.5774107,,,
,,,0.5778505,,,
,,,0.5829324,,,
,,,0.5664034,,,
,,,0.5557711,,,
,,,0.5448753,,,
,,,0.5571637,,,
,,,0.5452188,,,
,,,0.5458959,,,
,,,0.5550376,,,
,,,0.5428890,,,
,,,0.5418934,,,
,,,0.5478358,,,
,,,0.5481974,,,
,,,0.5539203,,,
,,,0.5478331,,,
,,,0.5536191,,,
,,,0.5444527,,,
,,,0.5489826,,,
,,,0.5441038,,,
,,,0.5523520,,,
,,,0.5470435,,,
,,,0.5395163,,,
,,,0.5368916,,,
,,,0.5265863,,,
,,,0.5266550,,,
,,,0.5113034,,,
,,,0.5057462,,,
,,,0.5175396,,,
,,,0.5168874,,,
,,,0.5243116,,,
,,,0.5197480,,,
,,,0.5175397,,,
,,,0.5102769,,,
,,,0.5223559,,,
,,,0.5205379,,,
,,,0.5258569,,,
,,,0.5321656,,,
,,,0.5363914,,,
,,,0.5332242,,,
,,,0.5335166,,,
,,,0.5407432,,,
,,,0.5432626,,,
,,,0.5405113,,,
,,,0.5248311,,,
,,,0.5186236,,,
,,,0.5231770,,,
,,,0.5273992,,,
,,,0.5318040,,,
,,,0.5331332,,,
,,,0.5274671,,,
,,,0.5228804,,,
,,,0.5093794,,,
,,,0.5186428,,,
,,,0.5094392,,,
,,,0.5119208,,,
,,,0.5253043,,,
,,,0.5223789,,,
,,,0.5199689,,,
,,,0.5100141,,,
,,,0.5358487,,,
,,,0.5301463,,,
,,,0.5293311,,,
,,,0.5437092,,,
,,,0.5450025,,,
,,,0.5631468,,,
,,,0.5668916,,,
,,,0.5653185,,,
,,,0.5596431,,,
,,,0.5560247,,,
,,,0.5707272,,,
,,,0.5864695,,,
,,,0.5891830,,,
,,,0.5869355,,,
,,,0.5760047,,,
,,,0.5744138,,,
,,,0.5734017,,,
,,,0.5694833,,,
,,,0.5717008,,,
,,,0.5666426,,,
,,,0.5677682,,,
,,,0.5702733,,,
,,,0.5752523,,,
,,,0.5720488,,,
,,,0.5757857,,,
,,,0.5816033,,,
,,,0.5790475,,,
,,,0.5859911,,,
,,,0.5889329,,,
,,,0.5823874,,,
,,,0.5679586,,,
,,,0.5657766,,,
,,,0.5703937,,,
,,,0.5836031,,,
,,,0.5796774,,,
,,,0.5751365,,,
,,,0.5724539,,,
,,,0.5695226,,,
,,,0.5649188,,,
,,,0.5603337,,,
,,,0.5667039,,,
,,,0.5455976,,,
,,,0.5486844,,,
,,,0.5466331,,,
,,,0.5541555,,,
,,,0.5502513,,,
,,,0.5456885,,,
,,,0.5516219,,,
,,,0.5541260,,,
,,,0.5571881,,,
,,,0.5590326,,,
,,,0.5698659,,,
,,,0.5872929,,,
,,,0.5641192,,,
,,,0.5655801,,,
,,,0.5712069,,,
,,,0.5729929,,,
,,,0.5768464,,,
,,,0.5644361,,,
,,,0.5618669,,,
,,,0.5669563,,,
,,,0.5732867,,,
,,,0.5769230,,,
,,,0.5590190,,,
,,,0.5633737,,,
,,,0.5592105,,,
,,,0.5676873,,,
,,,0.5849743,,,
,,,0.5944157,,,
,,,0.5994025,,,
,,,0.6079426,,,
,,,0.6156431,,,
,,,0.6131721,,,
,,,0.6087677,,,
,,,0.5956354,,,
,,,0.5996186,,,
,,,0.5987504,,,
,,,0.6099678,,,
,,,0.6246787,,,
,,,0.6385198,,,
,,,0.6292613,,,
,,,0.6123170,,,
,,,0.6080724,,,
,,,0.5919775,,,
,,,0.5805123,,,
,,,0.5909818,,,
,,,0.5929197,,,
,,,0.5789273,,,
,,,0.5742484,,,
,,,0.5694187,,,
,,,0.5811459,,,
,,,0.5778866,,,
,,,0.5816631,,,
,,,0.5716929,,,
,,,0.5794851,,,
,,,0.5898320,,,
,,,0.5985598,,,
,,,0.6082248,,,
,,,0.5954469,,,
,,,0.5819892,,,
,,,0.5704103,,,
,,,0.5684471,,,
,,,0.5547661,,,
,,,0.5603060,,,
,,,0.5606728,,,
,,,0.5616502,,,
,,,0.5597914,,,
,,,0.5835341,,,
,,,0.5721420,,,
,,,0.5692078,,,
,,,0.5812423,,,
,,,0.5736213,,,
,,,0.5726057,,,
,,,0.5785852,,,
,,,0.5784416,,,
,,,0.5662016,,,
,,,0.5712113,,,
,,,0.5692282,,,
,,,0.5538925,,,
,,,0.5484163,,,
,,,0.5680603,,,
,,,0.5606709,,,
,,,0.5585592,,,
,,,0.5742756,,,
,,,0.5564222,,,
,,,0.5677428,,,
,,,0.5734963,,,
,,,0.5794353,,,
,,,0.5850178,,,
,,,0.5875967,,,
,,,0.5742393,,,
,,,0.5584805,,,
,,,0.5580590,,,
,,,0.5538179,,,
,,,0.5589646,,,
,,,0.5692490,,,
,,,0.5753232,,,
,,,0.5817754,,,
,,,0.5676872,,,
,,,0.5769734,,,
,,,0.5717506,,,
,,,0.5740712,,,
,,,0.5730035,,,
,,,0.5814005,,,
,,,0.5753928,,,
,,,0.5766836,,,
,,,0.5705012,,,
,,,0.5908869,,,
,,,0.5851087,,,
,,,0.5816588,,,
,,,0.5958830,,,
,,,0.5937147,,,
,,,0.5916708,,,
,,,0.5857998,,,
,,,0.5950126,,,
,,,0.5869846,,,
,,,0.5769507,,,
,,,0.5768065,,,
,,,0.5798750,,,
,,,0.5809916,,,
,,,0.5882079,,,
,,,0.5953981,,,
,,,0.5926766,,,
,,,0.5887517,,,
,,,0.5867599,,,
,,,0.5990033,,,
,,,0.6017364,,,
,,,0.6092624,,,
,,,0.6068544,,,
,,,0.5989730,,,
,,,0.5944059,,,
,,,0.5896577,,,
,,,0.5854915,,,
,,,0.5904510,,,
,,,0.5859835,,,
,,,0.5878506,,,
,,,0.5922486,,,
,,,0.5805901,,,
,,,0.5798737,,,
,,,0.5713283,,,
,,,0.5715296,,,
,,,0.5770051,,,
,,,0.5798803,,,
,,,0.5785695,,,
,,,0.5576339,,,
,,,0.5612572,,,
,,,0.5660238,,,
,,,0.5600008,,,
,,,0.5563260,,,
,,,0.5623037,,,
,,,0.5736079,,,
,,,0.5725613,,,
,,,0.5907958,,,
,,,0.5720236,,,
,,,0.5683671,,,
,,,0.5713996,,,
,,,0.5774294,,,
,,,0.5902004,,,
,,,0.5988664,,,
,,,0.5991206,,,
,,,0.5954946,,,
,,,0.6078860,,,
,,,0.6127251,,,
,,,0.6141284,,,
,,,0.6005362,,,
,,,0.5937011,,,
,,,0.5849226,,,
,,,0.5958712,,,
,,,0.6009984,,,
,,,0.5950325,,,
,,,0.5785084,,,
,,,0.5701952,,,
,,,0.5708479,,,
,,,0.5806052,,,
,,,0.5647050,,,
,,,0.5654517,,,
,,,0.5703851,,,
,,,0.5882860,,,
,,,0.5839181,,,
,,,0.5888836,,,
,,,0.5899497,,,
,,,0.5708335,,,
,,,0.5744789,,,
,,,0.5865563,,,
,,,0.5764390,,,
,,,0.5791897,,,
,,,0.5722163,,,
,,,0.5687165,,,
,,,0.5660029,,,
,,,0.5674838,,,
,,,0.5697033,,,
,,,0.5718382,,,
,,,0.5657423,,,
,,,0.5680865,,,
,,,0.5732644,,,
,,,0.5789293,,,
,,,0.5783013,,,
,,,0.5722716,,,
,,,0.5649564,,,
,,,0.5697259,,,
,,,0.5747594,,,
,,,0.5663621,,,
,,,0.5626420,,,
,,,0.5505956,,,
,,,0.5267086,,,
,,,0.5428333,,,
,,,0.5385607,,,
,,,0.5462871,,,
,,,0.5535885,,,
,,,0.5622506,,,
,,,0.5647453,,,
,,,0.5793288,,,
,,,0.5700231,,,
,,,0.5660275,,,
,,,0.5588556,,,
,,,0.5622167,,,
,,,0.5740137,,,
,,,0.5751534,,,
,,,0.5800267,,,
,,,0.5777870,,,
,,,0.5821539,,,
,,,0.5656492,,,
,,,0.5776826,,,
,,,0.6005107,,,
,,,0.5883088,,,
,,,0.5878891,,,
,,,0.5921624,,,
,,,0.5834115,,,
,,,0.5854844,,,
,,,0.5875245,,,
,,,0.5953996,,,
,,,0.5786197,,,
,,,0.5762262,,,
,,,0.5691915,,,
,,,0.5577335,,,
,,,0.5665382,,,
,,,0.5630116,,,
,,,0.5572659,,,
,,,0.5674461,,,
,,,0.5681229,,,
,,,0.5658588,,,
,,,0.5572143,,,
,,,0.5653000,,,
,,,0.5527424,,,
,,,0.5605472,,,
,,,0.5552089,,,
,,,0.5583639,,,
,,,0.5507060,,,
,,,0.5498251,,,
,,,0.5526518,,,
,,,0.5641115,,,
,,,0.5564604,,,
,,,0.5557957,,,
,,,0.5493773,,,
,,,0.5597550,,,
,,,0.5572824,,,
,,,0.5455974,,,
,,,0.5422090,,,
,,,0.5440103,,,
,,,0.5521553,,,
,,,0.5671897,,,
,,,0.5545440,,,
,,,0.5529683,,,
,,,0.5486828,,,
,,,0.5533404,,,
,,,0.5471642,,,
,,,0.5523148,,,
,,,0.5421591,,,
,,,0.5416632,,,
,,,0.5450826,,,
,,,0.5526686,,,
,,,0.5542263,,,
,,,0.5697488,,,
,,,0.5542518,,,
,,,0.5344577,,,
,,,0.5346149,,,
,,,0.5396277,,,
,,,0.5468359,,,
,,,0.5515881,,,
,,,0.5391728,,,
,,,0.5399707,,,
,,,0.5264049,,,
,,,0.5397041,,,
,,,0.5529464,,,
,,,0.5495703,,,
,,,0.5511578,,,
,,,0.5515180,,,
,,,0.5540084,,,
,,,0.5465306,,,
,,,0.5420055,,,
,,,0.5298210,,,
,,,0.5333210,,,
,,,0.5372169,,,
,,,0.5349556,,,
,,,0.5399716,,,
,,,0.5398211,,,
,,,0.5397096,,,
,,,0.5449024,,,
,,,0.5354707,,,
,,,0.5351621,,,
,,,0.5413839,,,
,,,0.5268379,,,
,,,0.5180044,,,
,,,0.5285178,,,
,,,0.5367413,,,
,,,0.5232129,,,
,,,0.5284059,,,
,,,0.5273992,,,
,,,0.5198997,,,
,,,0.5176426,,,
,,,0.5087833,,,
,,,0.5100737,,,
,,,0.5095472,,,
,,,0.5021481,,,
,,,0.5094201,,,
,,,0.4952605,,,
,,,0.5025387,,,
,,,0.5041190,,,
,,,0.5187882,,,
,,,0.5151046,,,
,,,0.5235951,,,
,,,0.5283053,,,
,,,0.5154915,,,
,,,0.5267085,,,
,,,0.5198530,,,
,,,0.5219688,,,
,,,0.5087809,,,
,,,0.5264128,,,
,,,0.5210186,,,
,,,0.5176701,,,
,,,0.5157281,,,
,,,0.5315357,,,
,,,0.5362800,,,
,,,0.5157377,,,
,,,0.5122841,,,
,,,0.5043094,,,
,,,0.5062913,,,
,,,0.5054404,,,
,,,0.5002547,,,
,,,0.4902748,,,
,,,0.4819550,,,
,,,0.4861261,,,
,,,0.4834573,,,
,,,0.4861681,,,
,,,0.4835446,,,
,,,0.4769949,,,
,,,0.4694631,,,
,,,0.4671536,,,
,,,0.4804028,,,
,,,0.4691257,,,
,,,0.4750644,,,
,,,0.4841705,,,
,,,0.4862433,,,
,,,0.4739299,,,
,,,0.4919356,,,
,,,0.4782911,,,
,,,0.4739416,,,
,,,0.4642974,,,
,,,0.4737178,,,
,,,0.4717109,,,
,,,0.4661405,,,
,,,0.4785886,,,
,,,0.4739333,,,
,,,0.4840833,,,
,,,0.4822906,,,
,,,0.4746551,,,
,,,0.4831461,,,
,,,0.4880676,,,
,,,0.4795260,,,
,,,0.4825391,,,
,,,0.4844193,,,
,,,0.4723372,,,
,,,0.4689267,,,
,,,0.4809871,,,
,,,0.4744306,,,
,,,0.4788761,,,
,,,0.4799476,,,
,,,0.4923327,,,
,,,0.4866404,,,
,,,0.5065894,,,
,,,0.5047377,,,
,,,0.5097790,,,
,,,0.5039829,,,
,,,0.5152038,,,
,,,0.5164740,,,
,,,0.5155118,,,
,,,0.5215741,,,
,,,0.5260819,,,
,,,0.5180976,,,
,,,0.5246460,,,
,,,0.5210032,,,
,,,0.5269840,,,
,,,0.5246806,,,
,,,0.5162807,,,
,,,0.5137271,,,
,,,0.5277246,,,
,,,0.5212434,,,
,,,0.5376595,,,
,,,0.5395803,,,
,,,0.5130295,,,
,,,0.5070105,,,
,,,0.5121221,,,
,,,0.5126373,,,
,,,0.5243707,,,
,,,0.5305904,,,
,,,0.5403699,,,
,,,0.5439245,,,
,,,0.5379341,,,
,,,0.5412990,,,
,,,0.5323138,,,
,,,0.5285600,,,
,,,0.5303097,,,
,,,0.5137739,,,
,,,0.5028091,,,
,,,0.5060909,,,
,,,0.5060678,,,
,,,0.5029810,,,
,,,0.5018076,,,
,,,0.4945875,,,
,,,0.4802750,,,
,,,0.4849261,,,
,,,0.4941745,,,
,,,0.4965186,,,
,,,0.4836643,,,
,,,0.4973654,,,
,,,0.4930843,,,
,,,0.4862370,,,
,,,0.4771631,,,
,,,0.4667722,,,
,,,0.4613551,,,
