Time (ns),Quercetin-FN1,pQ3RU-FN1
61.3820038,0.6259460,0.5243189
61.3840027,0.6312249,0.5154510
61.3860016,0.6348080,0.5172490
61.3880043,0.6353968,0.5106846
61.3900032,0.6330476,0.5135595
61.3920021,0.6348161,0.5189039
61.3940048,0.6495699,0.5181630
61.3960037,0.6467810,0.4997366
61.3980026,0.6422399,0.5042129
61.4000015,0.6345727,0.5066837
61.4020042,0.6333433,0.4964771
61.4040031,0.6424786,0.4845102
61.4060020,0.6521457,0.4871003
61.4080048,0.6674752,0.4715513
61.4100037,0.6726511,0.4714578
61.4120026,0.6760179,0.4798584
61.4140015,0.6815071,0.4791125
61.4160042,0.6858921,0.4758967
61.4180031,0.6832684,0.4716981
61.4200020,0.6847536,0.4881878
61.4220047,0.6772131,0.4897048
61.4240036,0.6565727,0.4900076
61.4260025,0.6561970,0.4864319
61.4280014,0.6645157,0.4915341
61.4300041,0.6623623,0.4807808
61.4320030,0.6633266,0.4892371
61.4340019,0.6674607,0.4873093
61.4360046,0.6707100,0.4855838
61.4380035,0.6736400,0.4727103
61.4400024,0.6796427,0.4852738
61.4420013,0.6910118,0.4827722
61.4440041,0.6756749,0.4961564
61.4460030,0.6796087,0.4851438
61.4480019,0.6844270,0.4759042
61.4500046,0.6843408,0.4802567
61.4520035,0.6867694,0.4909782
61.4540024,0.6814622,0.4970955
61.4560013,0.6820325,0.5047765
61.4580040,0.6911063,0.5106018
61.4600029,0.6986454,0.5076739
61.4620018,0.7085210,0.5174045
61.4640045,0.7045535,0.5101545
61.4660034,0.7195236,0.5248532
61.4680023,0.7147445,0.5195033
61.4700012,0.7115096,0.5127081
61.4720039,0.7004847,0.5189976
61.4740028,0.6928591,0.5173072
61.4760017,0.6860948,0.5221155
61.4780045,0.6788157,0.5210690
61.4800034,0.6795535,0.5259004
61.4820023,0.6725164,0.5442150
61.4840012,0.6627943,0.5454513
61.4860039,0.6562020,0.5403509
61.4880028,0.6654511,0.5327907
61.4900017,0.6620893,0.5424602
61.4920044,0.6508124,0.5397068
61.4940033,0.6505178,0.5432224
61.4960022,0.6435506,0.5387636
61.4980011,0.6497859,0.5467695
61.5000038,0.6626146,0.5328552
61.5020027,0.6845776,0.5219489
61.5040016,0.6973998,0.5153545
61.5060043,0.7002100,0.5147415
61.5080032,0.7076210,0.5257960
61.5100021,0.6984021,0.5293893
61.5120010,0.6816349,0.5351200
61.5140038,0.6893619,0.5291403
61.5160027,0.6881773,0.5302823
61.5180016,0.6711618,0.5384159
61.5200043,0.6664652,0.5497555
61.5220032,0.6673994,0.5566249
61.5240021,0.6684375,0.5426218
61.5260048,0.6669163,0.5481536
61.5280037,0.6762589,0.5380051
61.5300026,0.6804550,0.5422616
61.5320015,0.6827442,0.5397820
61.5340042,0.6786729,0.5522538
61.5360031,0.6694701,0.5460106
61.5380020,0.6595771,0.5424649
61.5400047,0.6692192,0.5586312
61.5420036,0.6480138,0.5647911
61.5440025,0.6588801,0.5662316
61.5460014,0.6689654,0.5568719
61.5480042,0.6713699,0.5620608
61.5500031,0.6787710,0.5601880
61.5520020,0.6843349,0.5521635
61.5540047,0.6874624,0.5478942
61.5560036,0.6887545,0.5482327
61.5580025,0.6870338,0.5683525
61.5600014,0.6985554,0.5686918
61.5620041,0.6911412,0.5785188
61.5640030,0.6841273,0.5817207
61.5660019,0.6939960,0.5891460
61.5680046,0.7060109,0.5858448
61.5700035,0.6944330,0.5735121
61.5720024,0.6998494,0.5648175
61.5740013,0.6979815,0.5575662
61.5760040,0.7116523,0.5623822
61.5780029,0.7109631,0.5576017
61.5800018,0.6930165,0.5539236
61.5820045,0.6975564,0.5483522
61.5840034,0.6929685,0.5431773
61.5860023,0.6791359,0.5394862
61.5880013,0.6954787,0.5222256
61.5900040,0.6924410,0.5233909
61.5920029,0.6990169,0.5299129
61.5940018,0.7046607,0.5242324
61.5960045,0.6992152,0.5228694
61.5980034,0.6969436,0.5236751
61.6000023,0.6958598,0.5358051
61.6020012,0.7066181,0.5330564
61.6040039,0.6937172,0.5344696
61.6060028,0.6928275,0.5340189
61.6080017,0.6816422,0.5399359
61.6100044,0.6759112,0.5432986
61.6120033,0.6730632,0.5397115
61.6140022,0.6713043,0.5419140
61.6160011,0.6665855,0.5408537
61.6180038,0.6677380,0.5401391
61.6200027,0.6617782,0.5519205
61.6220016,0.6644384,0.5403667
61.6240044,0.6784157,0.5382417
61.6260033,0.6800004,0.5452341
61.6280022,0.6796789,0.5269968
61.6300011,0.6793747,0.5497835
61.6320038,0.6909811,0.5575985
61.6340027,0.6901466,0.5660402
61.6360016,0.6970089,0.5605575
61.6380043,0.6989811,0.5640835
61.6400032,0.6906853,0.5598193
61.6420021,0.6942046,0.5573017
61.6440048,0.6900704,0.5573817
61.6460037,0.6919609,0.5534731
61.6480026,0.6988480,0.5443444
61.6500015,0.6988814,0.5395817
61.6520042,0.6942516,0.5441235
61.6540031,0.7026927,0.5432348
61.6560020,0.6979135,0.5443569
61.6580048,0.6983101,0.5405178
61.6600037,0.7082512,0.5449452
61.6620026,0.7064850,0.5495459
61.6640015,0.7028056,0.5505286
61.6660042,0.7038035,0.5464452
61.6680031,0.6968722,0.5448733
61.6700020,0.6913654,0.5475332
61.6720047,0.6803032,0.5460547
61.6740036,0.6750830,0.5594233
61.6760025,0.6687195,0.5632956
61.6780014,0.6768114,0.5725447
61.6800041,0.6805257,0.5771983
61.6820030,0.6720276,0.5811867
61.6840019,0.6661104,0.5704298
61.6860046,0.6699950,0.5755592
61.6880035,0.6672220,0.5802338
61.6900024,0.6672837,0.5816018
61.6920013,0.6713995,0.5745081
61.6940041,0.6741177,0.5712189
61.6960030,0.6788450,0.5763667
61.6980019,0.6858929,0.5821593
61.7000046,0.6774703,0.6018661
61.7020035,0.6884769,0.6066179
61.7040024,0.6684970,0.6079458
61.7060013,0.6882066,0.6005547
61.7080040,0.6760181,0.5902934
61.7100029,0.6848604,0.5951778
61.7120018,0.6959711,0.6025460
61.7140045,0.6989565,0.5942263
61.7160034,0.7046981,0.5983934
61.7180023,0.7131151,0.6151246
61.7200012,0.7080963,0.6170236
61.7220039,0.7061683,0.6019026
61.7240028,0.7067816,0.6077715
61.7260017,0.7016023,0.6184047
61.7280045,0.7000986,0.6192125
61.7300034,0.6915287,0.6024476
61.7320023,0.6803063,0.6110595
61.7340012,0.6875148,0.6142082
61.7360039,0.6817147,0.6112962
61.7380028,0.6795514,0.6123084
61.7400017,0.6845551,0.6257299
61.7420044,0.6733920,0.6247485
61.7440033,0.6693181,0.6270102
61.7460022,0.6690694,0.6343055
61.7480011,0.6792870,0.6227275
61.7500038,0.6778588,0.6307176
61.7520027,0.6745295,0.6264880
61.7540016,0.6894181,0.6218116
61.7560043,0.7017812,0.6109674
61.7580032,0.7039255,0.5977101
61.7600021,0.7171373,0.5942557
61.7620010,0.7115719,0.5953630
61.7640038,0.7150680,0.5803464
61.7660027,0.7170239,0.5822954
61.7680016,0.7260202,0.5765536
61.7700043,0.7423469,0.5856392
61.7720032,0.7388918,0.5780638
61.7740021,0.7229465,0.5794697
61.7760048,0.7190806,0.5806439
61.7780037,0.7264844,0.5770830
61.7800026,0.7225043,0.5850440
61.7820015,0.7300212,0.5981350
61.7840042,0.7197257,0.6049303
61.7860031,0.7285599,0.5918163
61.7880020,0.7301498,0.6112975
61.7900047,0.7328767,0.6105070
61.7920036,0.7347665,0.5972223
61.7940025,0.7396089,0.5967556
61.7960014,0.7410021,0.5878605
61.7980042,0.7350288,0.5852346
61.8000031,0.7443960,0.5753683
61.8020020,0.7490272,0.5594906
61.8040047,0.7505191,0.5568668
61.8060036,0.7657700,0.5548729
61.8080025,0.7758073,0.5597541
61.8100014,0.7715630,0.5439761
61.8120041,0.7708846,0.5512567
61.8140030,0.7663393,0.5615166
61.8160019,0.7662106,0.5515022
61.8180046,0.7684202,0.5509565
61.8200035,0.7617962,0.5583758
61.8220024,0.7594284,0.5618048
61.8240013,0.7635692,0.5811215
61.8260040,0.7616792,0.5900417
61.8280029,0.7520335,0.5955364
61.8300018,0.7461177,0.5844750
61.8320045,0.7487610,0.5836029
61.8340034,0.7581353,0.5858053
61.8360023,0.7615771,0.5992997
61.8380013,0.7797897,0.5880907
61.8400040,0.7933192,0.5924573
61.8420029,0.7817512,0.5904920
61.8440018,0.7861363,0.6000326
61.8460045,0.7920131,0.6029882
61.8480034,0.7959881,0.6053312
61.8500023,0.7957377,0.6056482
61.8520012,0.7921160,0.6056324
61.8540039,0.8051457,0.5846815
61.8560028,0.8142946,0.5798115
61.8580017,0.8139057,0.5897987
61.8600044,0.8119619,0.5868601
61.8620033,0.8095218,0.5861931
61.8640022,0.7954304,0.6035820
61.8660011,0.7961922,0.6091785
61.8680038,0.7917368,0.6127826
61.8700027,0.7794557,0.6267411
61.8720016,0.7774600,0.6313186
61.8740044,0.7530447,0.6328534
61.8760033,0.7541380,0.6244340
61.8780022,0.7460265,0.6359270
61.8800011,0.7384356,0.6351951
61.8820038,0.7419444,0.6281213
61.8840027,0.7491247,0.6245083
61.8860016,0.7501072,0.6152574
61.8880043,0.7632852,0.6170703
61.8900032,0.7506058,0.6153895
61.8920021,0.7525967,0.6119605
61.8940048,0.7477924,0.6200058
61.8960037,0.7507221,0.6132520
61.8980026,0.7391532,0.6175596
61.9000015,0.7480404,0.5968057
61.9020042,0.7261223,0.5823314
61.9040031,0.7220276,0.5742574
61.9060020,0.7227873,0.5721973
61.9080048,0.7157143,0.5684383
61.9100037,0.7129775,0.5808676
61.9120026,0.7125803,0.5790068
61.9140015,0.7295851,0.5866892
61.9160042,0.7217732,0.5677814
61.9180031,0.7201118,0.5660331
61.9200020,0.7202642,0.5625117
61.9220047,0.7200399,0.5671160
61.9240036,0.7081962,0.5718846
61.9260025,0.6973810,0.5681096
61.9280014,0.6802358,0.5613770
61.9300041,0.6606619,0.5664991
61.9320030,0.6732905,0.5743213
61.9340019,0.6727956,0.5728912
61.9360046,0.6804718,0.5755116
61.9380035,0.6730928,0.5709150
61.9400024,0.6736302,0.5761193
61.9420013,0.6657156,0.5677329
61.9440041,0.6551146,0.5598496
61.9460030,0.6517750,0.5769171
61.9480019,0.6443083,0.5719529
61.9500046,0.6465581,0.5829061
61.9520035,0.6447341,0.5911678
61.9540024,0.6410097,0.5876102
61.9560013,0.6287985,0.5951496
61.9580040,0.6179512,0.6016036
61.9600029,0.6272098,0.5844951
61.9620018,0.6242039,0.5826223
61.9640045,0.6078798,0.5849333
61.9660034,0.6215680,0.5844287
61.9680023,0.6264483,0.5947552
61.9700012,0.6339025,0.5975065
61.9720039,0.6170692,0.5989879
61.9740028,0.6128514,0.6058865
61.9760017,0.6286132,0.6016334
61.9780045,0.6171027,0.6182843
61.9800034,0.6126353,0.6106528
61.9820023,0.6340644,0.6146686
61.9840012,0.6353087,0.5989299
61.9860039,0.6494172,0.5903124
61.9880028,0.6420528,0.5854137
61.9900017,0.6433241,0.5785850
61.9920044,0.6383785,0.5756536
61.9940033,0.6315520,0.5694497
61.9960022,0.6359180,0.5565536
61.9980011,0.6327443,0.5751265
62.0000038,0.6241438,0.5774603
62.0020027,0.6401639,0.5775023
62.0040016,0.6373334,0.5763546
62.0060043,0.6354053,0.5690997
62.0080032,0.6284119,0.5460064
62.0100021,0.6394561,0.5501233
62.0120049,0.6430415,0.5408028
62.0140038,0.6256821,0.5369933
62.0160027,0.6398607,0.5346030
62.0180016,0.6168561,0.5291315
62.0200043,0.6153257,0.5425525
62.0220032,0.6135154,0.5296372
62.0240021,0.6115138,0.5486283
62.0260048,0.5960373,0.5529001
62.0280037,0.5958397,0.5555853
62.0300026,0.5938338,0.5454526
62.0320015,0.5800671,0.5364111
62.0340042,0.5774745,0.5576073
62.0360031,0.5759702,0.5796059
62.0380020,0.5928065,0.5921855
62.0400047,0.6041648,0.5900636
62.0420036,0.5997983,0.5815094
62.0440025,0.6071584,0.5729342
62.0460014,0.6098828,0.5598606
62.0480042,0.6067527,0.5515095
62.0500031,0.5980194,0.5362194
62.0520020,0.5918261,0.5521409
62.0540047,0.5888097,0.5485252
62.0560036,0.5951921,0.5376960
62.0580025,0.5906731,0.5410919
62.0600014,0.5735171,0.5535903
62.0620041,0.5700342,0.5541911
62.0640030,0.5662540,0.5652388
62.0660019,0.5669060,0.5606778
62.0680046,0.5621734,0.5556595
62.0700035,0.5582884,0.5460125
62.0720024,0.5518584,0.5481156
62.0740013,0.5431949,0.5510027
62.0760040,0.5467257,0.5488836
62.0780029,0.5387778,0.5569627
62.0800018,0.5496169,0.5432838
62.0820045,0.5641834,0.5450825
62.0840034,0.5594610,0.5500459
62.0860023,0.5689715,0.5656999
62.0880013,0.5565575,0.5605485
62.0900040,0.5570022,0.5550410
62.0920029,0.5584183,0.5477967
62.0940018,0.5681309,0.5602567
62.0960045,0.5726478,0.5688024
62.0980034,0.5643287,0.5734493
62.1000023,0.5668310,0.5700347
62.1020012,0.5622826,0.5653934
62.1040039,0.5740622,0.5609565
62.1060028,0.5741442,0.5742860
62.1080017,0.5728438,0.5695946
62.1100044,0.5633050,0.5580652
62.1120033,0.5602468,0.5578355
62.1140022,0.5701308,0.5644057
62.1160011,0.5688580,0.5577524
62.1180038,0.5720357,0.5553555
62.1200027,0.5592974,0.5666715
62.1220016,0.5590931,0.5762169
62.1240044,0.5710848,0.5619144
62.1260033,0.5580195,0.5660160
62.1280022,0.5534267,0.5647999
62.1300011,0.5592103,0.5663253
62.1320038,0.5579541,0.5513226
62.1340027,0.5539319,0.5535324
62.1360016,0.5488905,0.5507464
62.1380043,0.5528114,0.5563943
62.1400032,0.5535073,0.5513120
62.1420021,0.5596692,0.5440578
62.1440048,0.5637828,0.5400828
62.1460037,0.5715706,0.5419752
62.1480026,0.5698741,0.5558025
62.1500015,0.5651616,0.5711123
62.1520042,0.5679597,0.5642861
62.1540031,0.5682145,0.5665919
62.1560020,0.5680349,0.5644928
62.1580048,0.5533843,0.5702081
62.1600037,0.5652860,0.5682339
62.1620026,0.5722398,0.5615811
62.1640015,0.5699407,0.5527793
62.1660042,0.5760780,0.5548414
62.1680031,0.5755648,0.5645144
62.1700020,0.5756288,0.5659899
62.1720047,0.5740792,0.5526327
62.1740036,0.5731599,0.5521724
62.1760025,0.5712894,0.5395204
62.1780014,0.5706263,0.5197204
62.1800041,0.5725813,0.5227482
62.1820030,0.5733573,0.5186246
62.1840019,0.5712997,0.5153602
62.1860046,0.5716183,0.5142062
62.1880035,0.5743699,0.5213140
62.1900024,0.5807032,0.5269468
62.1920013,0.5762940,0.5258471
62.1940041,0.5626946,0.5412495
62.1960030,0.5597476,0.5374910
62.1980019,0.5482376,0.5229334
62.2000046,0.5570753,0.5189745
62.2020035,0.5534945,0.5198958
62.2040024,0.5707119,0.5241575
62.2060013,0.5604488,0.5073725
62.2080040,0.5802158,0.5080795
62.2100029,0.5962771,0.5018723
62.2120018,0.6014842,0.5205296
62.2140045,0.5909911,0.5158883
62.2160034,0.5850195,0.5275677
62.2180023,0.5698711,0.5396578
62.2200012,0.5716403,0.5221484
62.2220039,0.5740483,0.5268210
62.2240028,0.5489934,0.5288563
62.2260017,0.5603055,0.5353607
62.2280045,0.5611017,0.5275303
62.2300034,0.5603768,0.5494775
62.2320023,0.5570292,0.5379336
62.2340012,0.5726704,0.5396411
62.2360039,0.5557017,0.5451245
62.2380028,0.5633466,0.5457467
62.2400017,0.5502893,0.5448418
62.2420044,0.5496867,0.5508978
62.2440033,0.5453221,0.5550746
62.2460022,0.5430408,0.5659751
62.2480011,0.5258544,0.5640929
62.2500038,0.5245247,0.5659089
62.2520027,0.5237215,0.5646206
62.2540016,0.5252564,0.5557946
62.2560043,0.5097018,0.5699180
62.2580032,0.5142780,0.5716965
62.2600021,0.5176753,0.5700009
62.2620049,0.5257064,0.5716140
62.2640038,0.5240096,0.5793165
62.2660027,0.5210599,0.5765321
62.2680016,0.5312756,0.5854958
62.2700043,0.5225732,0.5745544
62.2720032,0.5247439,0.5863582
62.2740021,0.5130879,0.5963205
62.2760048,0.5216317,0.5896170
62.2780037,0.5237367,0.5863115
62.2800026,0.5161245,0.5819235
62.2820015,0.5192428,0.5842526
62.2840042,0.5203086,0.5906551
62.2860031,0.5162146,0.5761839
62.2880020,0.5115840,0.5796666
62.2900047,0.5124415,0.5912843
62.2920036,0.5164665,0.5956435
62.2940025,0.5010162,0.5934603
62.2960014,0.5189305,0.6050924
62.2980042,0.5231097,0.5961111
62.3000031,0.5190525,0.5964901
62.3020020,0.5103230,0.6054749
62.3040047,0.5099857,0.5953076
62.3060036,0.5072476,0.5897045
62.3080025,0.5105606,0.6011266
62.3100014,0.5094397,0.6071708
62.3120041,0.5065690,0.5999399
62.3140030,0.5026430,0.6033298
62.3160019,0.5157675,0.5848906
62.3180046,0.5185522,0.6003678
62.3200035,0.5165059,0.5992560
62.3220024,0.5231120,0.5893081
62.3240013,0.5168140,0.5841839
62.3260040,0.5000693,0.5772390
62.3280029,0.5034139,0.5686723
62.3300018,0.5066866,0.5802670
62.3320045,0.5032097,0.5790529
62.3340034,0.4928296,0.5736305
62.3360023,0.4931946,0.5729127
62.3380013,0.4994101,0.5702274
62.3400040,0.5091283,0.5597407
62.3420029,0.5018378,0.5701539
62.3440018,0.5016354,0.5770384
62.3460045,0.4883046,0.5734935
62.3480034,0.4961068,0.5679607
62.3500023,0.5014208,0.5717674
62.3520012,0.5038214,0.5594149
62.3540039,0.4894665,0.5600086
62.3560028,0.4834054,0.5662197
62.3580017,0.4895511,0.5599009
62.3600044,0.4883993,0.5507355
62.3620033,0.4909226,0.5608407
62.3640022,0.5102986,0.5655174
62.3660011,0.5174567,0.5582855
62.3680038,0.5135260,0.5595397
62.3700027,0.5111236,0.5763514
62.3720016,0.5077565,0.5671569
62.3740044,0.4981591,0.5769655
62.3760033,0.5010046,0.5916402
62.3780022,0.5132175,0.5777069
62.3800011,0.5140383,0.5851622
62.3820038,0.5140714,0.5875459
62.3840027,0.5133827,0.5946541
62.3860016,0.5139162,0.5870586
62.3880043,0.5113587,0.5951291
62.3900032,0.5040880,0.5922129
62.3920021,0.5083078,0.5790971
62.3940048,0.5118222,0.5633752
62.3960037,0.5128781,0.5592468
62.3980026,0.5136307,0.5849300
62.4000015,0.5090130,0.5935894
62.4020042,0.5104795,0.6055067
62.4040031,0.5074713,0.6025361
62.4060020,0.5030065,0.6045678
62.4080048,0.4980160,0.6018775
62.4100037,0.5062636,0.5867442
62.4120026,0.4978411,0.5684009
62.4140015,0.5028663,0.5681940
62.4160042,0.4986002,0.5612596
62.4180031,0.5005192,0.5570387
62.4200020,0.4953588,0.5558079
62.4220047,0.4908122,0.5454781
62.4240036,0.4889509,0.5384949
62.4260025,0.4900524,0.5398694
62.4280014,0.4971543,0.5386428
62.4300041,0.4850492,0.5418062
62.4320030,0.4927320,0.5384536
62.4340019,0.4842770,0.5382833
62.4360046,0.4973913,0.5225934
62.4380035,0.4930457,0.5261023
62.4400024,0.4980063,0.5286644
62.4420013,0.4947383,0.5257086
62.4440041,0.4914134,0.5251085
62.4460030,0.4852714,0.5165384
62.4480019,0.4828373,0.5079438
62.4500046,0.5011130,0.5050549
62.4520035,0.5008282,0.5268474
62.4540024,0.4943658,0.5316510
62.4560013,0.4935552,0.5286819
62.4580040,0.5055354,0.5220808
62.4600029,0.5000157,0.5339158
62.4620018,0.5013079,0.5292646
62.4640045,0.4948387,0.5090631
62.4660034,0.5071510,0.5073600
62.4680023,0.5215466,0.5316336
62.4700012,0.5208365,0.5319781
62.4720039,0.5028232,0.5288517
62.4740028,0.4942420,0.5355727
62.4760017,0.4968154,0.5285929
62.4780045,0.4947410,0.5126446
62.4800034,0.4896204,0.5118451
62.4820023,0.4966013,0.5085559
62.4840012,0.5119377,0.5020762
62.4860039,0.5060229,0.4950410
62.4880028,0.5040998,0.5012767
62.4900017,0.5029282,0.5123460
62.4920044,0.5208355,0.5366451
62.4940033,0.5212706,0.5304618
62.4960022,0.5213586,0.5199652
62.4980011,0.5350949,0.5273269
62.5000038,0.5278130,0.5275500
62.5020027,0.5271839,0.5208138
62.5040016,0.5148934,0.5270270
62.5060043,0.5289387,0.5283303
62.5080032,0.5345173,0.5259277
62.5100021,0.5375971,0.5199077
62.5120049,0.5279922,0.5300595
62.5140038,0.5396063,0.5239622
62.5160027,0.5312248,0.5274268
62.5180016,0.5130078,0.5310370
62.5200043,0.5165203,0.5290732
62.5220032,0.5150130,0.5251855
62.5240021,0.5162186,0.5177161
62.5260048,0.5230457,0.5162863
62.5280037,0.5262612,0.5225942
62.5300026,0.5271029,0.5151922
62.5320015,0.5310694,0.5227690
62.5340042,0.5518685,0.5281911
62.5360031,0.5602062,0.5378287
62.5380020,0.5431964,0.5374861
62.5400047,0.5402293,0.5469533
62.5420036,0.5456313,0.5399695
62.5440025,0.5390874,0.5554545
62.5460014,0.5416668,0.5555679
62.5480042,0.5271281,0.5457150
62.5500031,0.5381160,0.5516595
62.5520020,0.5333626,0.5577057
62.5540047,0.5455726,0.5529426
62.5560036,0.5380741,0.5441335
62.5580025,0.5218984,0.5470125
62.5600014,0.5216188,0.5384067
62.5620041,0.5277485,0.5322637
62.5640030,0.5209755,0.5336593
62.5660019,0.5125797,0.5381698
62.5680046,0.5045331,0.5284448
62.5700035,0.5042813,0.5288851
62.5720024,0.5126935,0.5344868
62.5740013,0.5107978,0.5291957
62.5760040,0.5101776,0.5237153
62.5780029,0.5080363,0.5236586
62.5800018,0.5082614,0.5238709
62.5820045,0.5044795,0.5146835
62.5840034,0.5102898,0.5059323
62.5860023,0.5178900,0.5235904
62.5880013,0.5261128,0.5183443
62.5900040,0.5258234,0.5090930
62.5920029,0.5309461,0.5132797
62.5940018,0.5412325,0.5228766
62.5960045,0.5570239,0.5143719
62.5980034,0.5463769,0.5127463
62.6000023,0.5467254,0.5281093
62.6020012,0.5476291,0.5272481
62.6040039,0.5477853,0.5193577
62.6060028,0.5472994,0.4996255
62.6080017,0.5442520,0.5125490
62.6100044,0.5506446,0.5057154
62.6120033,0.5725104,0.5013915
62.6140022,0.5718557,0.4992285
62.6160011,0.5687277,0.5104148
62.6180038,0.5673783,0.5122141
62.6200027,0.5751866,0.5147559
62.6220016,0.5721147,0.5088524
62.6240044,0.5715904,0.5142298
62.6260033,0.5529990,0.5349476
62.6280022,0.5575556,0.5300148
62.6300011,0.5561355,0.5390605
62.6320038,0.5469594,0.5250211
62.6340027,0.5434469,0.5321286
62.6360016,0.5383140,0.5292474
62.6380043,0.5373203,0.5339682
62.6400032,0.5280408,0.5280159
62.6420021,0.5181372,0.5392529
